D[-],D_dot[1/s],p[-],p_dot[1/s],Mises[MPa],Hydro[MPa],teq[-],eeq[-],V[mm^3],Sig_tri[-],LoadState
0.1577753094,0.3519459155,0.3287482828,0.0944715276,331.09912447,-204.97353754,0.331021562,0.0020735238,0.0017006223,-0.6867538101,TB
0.1580790789,0.3527714983,0.3288304373,0.0944798037,330.9871279,-204.89386761,0.3311116478,0.0020779101,0.0017006323,-0.6868698369,TB
0.1585359147,0.3537478623,0.3289538566,0.0946306295,330.8175933,-204.77142684,0.3312469915,0.0020844693,0.0017006472,-0.6867106118,TB
0.1592229253,0.3546620927,0.3291394799,0.0948640332,330.55278648,-204.57707691,0.3314507084,0.0020943472,0.0017006695,-0.6869841754,TB
0.1597391245,0.3553064432,0.3292791032,0.0951083124,330.35352361,-204.42798436,0.3316040974,0.0021018329,0.0017006862,-0.6871353095,TB
0.1605149294,0.355919603,0.3294892768,0.0953913288,330.03539224,-204.18914756,0.3318355809,0.0021132265,0.0017007115,-0.6870244961,TB
0.1612922611,0.3567194217,0.3296999454,0.0956087012,329.73489907,-203.97143143,0.3320679615,0.0021246736,0.0017007367,-0.6871459961,TB
0.162071179,0.3574517845,0.3299111477,0.0958160957,329.43448141,-203.75242422,0.3323013565,0.0021362331,0.0017007619,-0.6874501476,TB
0.1628520034,0.3582572538,0.3301227911,0.0959516961,329.1228179,-203.52056127,0.332535642,0.0021479908,0.0017007874,-0.6873182067,TB
0.162949723,0.3587569026,0.3301493223,0.0962136905,329.0902008,-203.49557032,0.3325649672,0.0021494949,0.0017007905,-0.6872914865,TB
0.1630473929,0.3585466901,0.3301757812,0.0959383655,329.05311687,-203.46737821,0.3325942519,0.002150974,0.0017007937,-0.6873291667,TB
0.1631939368,0.3586169287,0.33021547,0.0959271407,328.99571969,-203.42393902,0.3326381792,0.0021531943,0.0017007985,-0.6873279106,TB
0.1633038114,0.3585141837,0.3302452343,0.0959155113,328.95295025,-203.3918072,0.3326711224,0.002154862,0.001700802,-0.6869356835,TB
0.1634687727,0.3588183057,0.3302898774,0.0958947104,328.88727325,-203.34243446,0.3327205354,0.0021573693,0.0017008074,-0.6870013538,TB
0.1637163791,0.3590093088,0.3303568659,0.0959018299,328.78578035,-203.26553959,0.3327947308,0.0021611569,0.0017008155,-0.6870996704,TB
0.164087752,0.3589574112,0.3304573847,0.0959227353,328.63355476,-203.15133812,0.3329062493,0.0021668727,0.0017008278,-0.6871311123,TB
0.1643664288,0.3591559088,0.3305329005,0.0960697562,328.52235469,-203.06763929,0.332990175,0.002171192,0.0017008369,-0.6872373593,TB
0.1644710153,0.3594464238,0.3305612397,0.0961271243,328.48150764,-203.03657203,0.3330216834,0.0021728204,0.0017008404,-0.687276397,TB
0.1646279602,0.3595623931,0.3306037681,0.0961521105,328.41809129,-202.9881174,0.3330690015,0.0021752677,0.0017008455,-0.6873346336,TB
0.1647457081,0.3596637154,0.3306356886,0.0962087928,328.37037908,-202.95140868,0.3331045373,0.0021771113,0.0017008494,-0.687378168,TB
0.1649223969,0.3597662117,0.3306835882,0.0962279264,328.29722738,-202.89497231,0.3331578862,0.0021798874,0.0017008553,-0.6874438056,TB
0.1650549845,0.3599352626,0.3307195594,0.0963318477,328.24225902,-202.85217536,0.3331979978,0.0021819821,0.0017008597,-0.6874928317,TB
0.1652539362,0.3600271736,0.3307735198,0.0963209431,328.15825404,-202.78674103,0.3332581837,0.002185137,0.0017008663,-0.6875675644,TB
0.1653534271,0.3600735159,0.3308005158,0.0963638248,328.11684042,-202.75423716,0.3332883077,0.0021867237,0.0017008697,-0.6875343793,TB
0.1654529634,0.3602176551,0.3308275308,0.0964172024,328.07488118,-202.72123938,0.3333184788,0.0021883156,0.001700873,-0.6875703376,TB
0.1656023371,0.3603582876,0.3308680413,0.0963759234,328.01111554,-202.6711197,0.3333637166,0.0021907116,0.001700878,-0.6876250394,TB
0.1657144132,0.360485025,0.3308984914,0.0965658596,327.96331454,-202.63325997,0.3333977967,0.0021925204,0.0017008818,-0.6876662321,TB
0.1657984799,0.360530172,0.3309212699,0.0963314264,327.9276515,-202.60517222,0.3334232112,0.0021938733,0.0017008847,-0.6876978357,TB
0.1659246094,0.3605588288,0.3309555407,0.0965748294,327.87295315,-202.56139229,0.3334615951,0.0021959259,0.0017008889,-0.6877434631,TB
0.1660192267,0.3606201823,0.330981237,0.0965453576,327.83193903,-202.52850553,0.3334903541,0.0021974679,0.0017008922,-0.6877785521,TB
0.1660902029,0.3606635891,0.3310005398,0.0966764964,327.80101275,-202.50350703,0.3335119989,0.0021986305,0.0017008946,-0.687804861,TB
0.1661966829,0.3606918394,0.3310294798,0.0966239978,327.75400893,-202.46561245,0.3335444283,0.0022003764,0.0017008982,-0.6878455165,TB
0.1663031859,0.3607322294,0.3310584735,0.0967733409,327.70656643,-202.42704295,0.3335769882,0.0022021354,0.0017009019,-0.6878864818,TB
0.1664097073,0.3607743192,0.3310874386,0.0966776762,327.65891497,-202.38836291,0.3336094738,0.0022038963,0.0017009055,-0.6879286709,TB
0.1664896086,0.3607901082,0.3311091949,0.096795515,327.62304324,-202.35895164,0.333633915,0.0022052263,0.0017009083,-0.6879601631,TB
0.1666094822,0.3608123771,0.3311418413,0.0968113563,327.56827449,-202.31393343,0.3336706014,0.0022072301,0.0017009125,-0.6880087003,TB
0.166699316,0.3605092873,0.3311663087,0.0967400959,327.52748899,-202.28040716,0.3336980872,0.002208736,0.0017009156,-0.6879467136,TB
0.1667666606,0.3603443196,0.3311846726,0.0967957441,327.49721494,-202.25556848,0.3337187482,0.0022098705,0.0017009179,-0.687972624,TB
0.1668340116,0.360364649,0.3312030348,0.0967796196,327.46688836,-202.23063522,0.3337394084,0.0022110073,0.0017009203,-0.6879979408,TB
0.1669013788,0.3604339943,0.3312214073,0.0968208412,327.43647606,-202.20554015,0.3337600942,0.0022121484,0.0017009227,-0.6880230231,TB
0.1670024585,0.3605028789,0.3312489737,0.0968332686,327.39027196,-202.16726821,0.3337911376,0.0022138663,0.0017009262,-0.6880600825,TB
0.1671540764,0.3604429678,0.3312903562,0.0968841709,327.31988223,-202.10846734,0.3338377725,0.0022164608,0.0017009316,-0.6878356952,TB
0.1672678461,0.3605833597,0.3313214254,0.0969607794,327.2670747,-202.0636795,0.3338728122,0.0022184212,0.0017009356,-0.6878724924,TB
0.1673816743,0.3606708696,0.331352531,0.0970321607,327.21228339,-202.01610481,0.3339079236,0.0022203998,0.0017009397,-0.6879040989,TB
0.1674955503,0.3607053144,0.3313836855,0.0971353178,327.15514602,-201.96529482,0.3339431288,0.0022224005,0.0017009438,-0.6879318834,TB
0.167666219,0.3602573746,0.331430428,0.0971032671,327.06540613,-201.88453337,0.3339960037,0.0022254375,0.00170095,-0.6878393277,TB
0.1677942139,0.360163629,0.3314655325,0.0971949059,326.99748601,-201.82267162,0.3340357776,0.0022277409,0.0017009548,-0.6878635993,TB
0.1678902474,0.3601982996,0.3314918622,0.0971573842,326.94549751,-201.77399947,0.3340656161,0.002229488,0.0017009583,-0.6878791179,TB
0.168034342,0.360121591,0.3315314286,0.0972612784,326.86258051,-201.6948725,0.3341105279,0.0022321512,0.0017009638,-0.6878970641,TB
0.1681784862,0.3599133093,0.3315711217,0.0974483892,326.77230783,-201.60407595,0.334155677,0.0022348943,0.0017009693,-0.6878966947,TB
0.1683228965,0.3598539846,0.3316111204,0.0979405376,326.66338239,-201.48536203,0.3342013398,0.0022377953,0.0017009752,-0.6868532631,TB
0.1684665121,0.3590423433,0.331650503,0.0968474353,326.58134674,-201.42326466,0.3342460981,0.0022404198,0.0017009807,-0.6869148116,TB
0.1686099788,0.3589025209,0.3316896762,0.0964311542,326.51432439,-201.37354931,0.3342905569,0.0022430327,0.0017009861,-0.6869768523,TB
0.1688252453,0.3591270726,0.3317482311,0.0961729996,326.42502711,-201.30647339,0.3343568915,0.0022469293,0.0017009943,-0.6870694998,TB
0.1689867655,0.3593157541,0.3317920597,0.0960437151,326.36118838,-201.25725326,0.3344063673,0.002249835,0.0017010004,-0.6871197141,TB
0.1691079726,0.3595001123,0.3318249282,0.0960788473,326.31326649,-201.21930831,0.3344433396,0.002252007,0.001701005,-0.6871716423,TB
0.1691989245,0.3596443078,0.3318495664,0.0960747072,326.27658473,-201.18947181,0.3344709476,0.0022536294,0.0017010085,-0.6872089204,TB
0.1692671694,0.3597638779,0.3318680502,0.0961400096,326.24840669,-201.16604048,0.3344915865,0.0022548432,0.0017010111,-0.6872337908,TB
0.1693183858,0.3599506285,0.3318818893,0.0960125346,326.22677198,-201.14768621,0.3345070039,0.0022557502,0.001701013,-0.6872500813,TB
0.1693568224,0.3601355061,0.3318922458,0.095837685,326.21018318,-201.13335997,0.3345185238,0.002256427,0.0017010145,-0.6872600953,TB
0.1694144926,0.3601750032,0.3319077982,0.0958720348,326.18431701,-201.1108405,0.3345359027,0.0022574519,0.0017010167,-0.6871988102,TB
0.1694433398,0.3603251893,0.3319156297,0.0963507957,326.17133351,-201.09958927,0.3345447454,0.0022579799,0.0017010178,-0.6871998322,TB
0.1694721949,0.3603944067,0.3319234795,0.0965363326,326.15814251,-201.08807396,0.3345536216,0.0022585119,0.0017010189,-0.6872003888,TB
0.1695155095,0.3605921774,0.331935296,0.0968114599,326.13772431,-201.06991342,0.3345670097,0.0022593194,0.0017010206,-0.6872000884,TB
0.1695805534,0.3608783205,0.3319530972,0.0971620681,326.10544924,-201.04045946,0.334587203,0.0022605451,0.0017010231,-0.6871955245,TB
0.1696782925,0.3612812747,0.3319799733,0.0976965699,326.05225126,-200.98967497,0.3346177169,0.0022624197,0.001701027,-0.6871911397,TB
0.1698244073,0.3600218592,0.332020239,0.0975615327,325.97136187,-200.91597645,0.3346634765,0.0022652232,0.0017010328,-0.6869942234,TB
0.1699338126,0.3594183872,0.3320504194,0.097487089,325.91235702,-200.86262619,0.3346977996,0.0022673343,0.0017010371,-0.687016619,TB
0.1700977726,0.35854016,0.332096251,0.0984844827,325.80822855,-200.76027829,0.3347501183,0.0022706417,0.0017010439,-0.6868392904,TB
0.1702612932,0.3571772542,0.3321424074,0.0990132729,325.69427916,-200.64609354,0.3348029949,0.0022740537,0.0017010509,-0.6864756092,TB
0.1704239632,0.3562370106,0.3321875367,0.0971094316,325.61098897,-200.58349279,0.3348546813,0.0022772689,0.0017010577,-0.6865621978,TB
0.1705458825,0.3562150257,0.33222122,0.0967085276,325.55833659,-200.54510801,0.3348932594,0.0022796695,0.0017010626,-0.6866240014,TB
0.1706373365,0.3563777869,0.3322464445,0.0965899281,325.52204589,-200.51887535,0.3349221503,0.0022814668,0.0017010664,-0.686667964,TB
0.1707059466,0.3565370025,0.3322653535,0.0965537784,325.49602435,-200.50004583,0.3349438111,0.0022828139,0.0017010691,-0.6866992363,TB
0.1708089222,0.3567977638,0.3322937089,0.096540616,325.45786118,-200.47235794,0.3349762837,0.0022848288,0.0017010733,-0.6867433417,TB
0.1709635612,0.3572482803,0.3323362207,0.0965217441,325.40092113,-200.43067511,0.3350248533,0.0022878343,0.0017010795,-0.6868054256,TB
0.1710795077,0.3572011283,0.3323682256,0.0968027601,325.35952549,-200.40046763,0.3350616289,0.0022901126,0.0017010841,-0.6867966947,TB
0.1711665181,0.3574583678,0.3323921759,0.0966423332,325.32898225,-200.37840497,0.3350890175,0.002291806,0.0017010875,-0.6868342374,TB
0.1711991655,0.3576462925,0.332401199,0.0970166564,325.31755896,-200.36990512,0.3350993836,0.0022924484,0.0017010888,-0.6868468704,TB
0.1712481522,0.3577908224,0.3324147278,0.0969742024,325.30032539,-200.35729657,0.3351149222,0.0022934101,0.0017010908,-0.6868685063,TB
0.1712971616,0.3579696215,0.3324282532,0.0969612061,325.28305892,-200.34467064,0.3351304443,0.0022943697,0.0017010927,-0.6868894404,TB
0.1713461973,0.3581718094,0.3324417815,0.0969843131,325.26572462,-200.33195832,0.3351459702,0.0022953285,0.0017010946,-0.6869100129,TB
0.1714197887,0.3583659657,0.3324620616,0.0969396424,325.23944013,-200.31266108,0.3351692136,0.002296762,0.0017010975,-0.6869402328,TB
0.1714750136,0.3585704512,0.3324773206,0.0972081839,325.21965556,-200.29798677,0.3351867529,0.0022978438,0.0017010997,-0.6869630083,TB
0.1715164396,0.3586546678,0.3324887377,0.0970113273,325.2048886,-200.28712039,0.3351998393,0.0022986503,0.0017011013,-0.6869800366,TB
0.1715578776,0.3587559626,0.3325001692,0.097116253,325.19001438,-200.27610476,0.3352129601,0.0022994586,0.0017011029,-0.686996661,TB
0.1715993255,0.358847639,0.3325115855,0.0970055701,325.17508394,-200.26504716,0.3352260416,0.0023002641,0.0017011045,-0.6870130264,TB
0.1716304202,0.3589421084,0.3325201666,0.0971855969,325.16383587,-200.25663958,0.3352358971,0.0023008712,0.0017011058,-0.6870251393,TB
0.1716420812,0.3589702112,0.3325233808,0.0970880764,325.15964431,-200.25351995,0.3352395822,0.0023010983,0.0017011062,-0.6870298459,TB
0.1716595763,0.3590384588,0.3325282043,0.097124543,325.15331347,-200.24879383,0.3352451179,0.0023014392,0.0017011069,-0.687036678,TB
0.1716858221,0.3590804516,0.3325354397,0.0971252044,325.1437567,-200.24165303,0.33525342,0.0023019504,0.0017011079,-0.6870469206,TB
0.1717251986,0.3591486363,0.3325462964,0.0971522595,325.12929571,-200.23082683,0.3352658801,0.0023027172,0.0017011095,-0.6870622213,TB
0.1717842827,0.3592625959,0.3325625878,0.0971817791,325.10734037,-200.21434733,0.3352845792,0.0023038678,0.0017011118,-0.6870850082,TB
0.1718728851,0.359174237,0.3325870397,0.0972305948,325.07419878,-200.18967579,0.335312664,0.0023055937,0.0017011152,-0.6870358337,TB
0.1719061048,0.3591395278,0.3325961855,0.0970139832,325.06209162,-200.18077984,0.3353231386,0.0023062376,0.0017011165,-0.6870486491,TB
0.171955951,0.3592477037,0.3326099396,0.097218902,325.04366372,-200.16708931,0.3353389368,0.0023072094,0.0017011184,-0.6870672251,TB
0.172005818,0.3594004932,0.3326236936,0.0972175625,325.02518199,-200.15333393,0.3353547291,0.0023081807,0.0017011204,-0.6870857805,TB
0.1720556998,0.3595093542,0.3326374467,0.097209802,325.0066341,-200.13949685,0.3353705179,0.0023091517,0.0017011223,-0.6871040714,TB
0.1721055961,0.359611411,0.3326512132,0.0972867436,324.9879854,-200.12553205,0.3353863348,0.002310125,0.0017011242,-0.6871221925,TB
0.1721305493,0.3596878508,0.3326580904,0.0972113647,324.97870341,-200.11855981,0.335394226,0.0023106109,0.0017011252,-0.6871310341,TB
0.1721679876,0.3597627397,0.3326684252,0.0973583212,324.96462114,-200.10794408,0.3354061078,0.0023113428,0.0017011267,-0.6871442881,TB
0.1721960709,0.3598219513,0.3326761629,0.0972162567,324.95406148,-200.09997326,0.3354149848,0.0023118895,0.0017011278,-0.6871540527,TB
0.1722382089,0.3599226528,0.332687778,0.0972687741,324.93802423,-200.08779567,0.3354283181,0.0023127113,0.0017011294,-0.6871682619,TB
0.1722592815,0.3599833637,0.3326935896,0.0973258656,324.93002087,-200.08169506,0.3354349929,0.002313123,0.0017011302,-0.6871753231,TB
0.1722803567,0.3600248209,0.3326993986,0.0972874012,324.92197804,-200.07555269,0.33544166,0.0023135342,0.001701131,-0.6871823561,TB
0.1722882606,0.3600490303,0.3327015782,0.0973288622,324.91896468,-200.07324148,0.3354441627,0.0023136887,0.0017011313,-0.6871848841,TB
0.1723001171,0.3600714096,0.3327048475,0.0973260258,324.91442515,-200.06975907,0.3354479162,0.0023139205,0.0017011318,-0.6871887728,TB
0.1723179042,0.3601141923,0.3327097519,0.0973308717,324.90757891,-200.06450109,0.3354535471,0.0023142681,0.0017011325,-0.6871945798,TB
0.1723445887,0.3601564986,0.3327171098,0.0973417362,324.89722033,-200.05651634,0.335461995,0.00231479,0.0017011335,-0.6872031231,TB
0.1723646053,0.3602104539,0.3327226277,0.0973281808,324.88943258,-200.05049749,0.3354683301,0.0023151816,0.0017011343,-0.6872094852,TB
0.1723946356,0.3602651285,0.3327309042,0.0973157226,324.87763423,-200.04134844,0.3354778337,0.0023157692,0.0017011355,-0.6872188639,TB
0.1724171616,0.360307723,0.332737112,0.097316392,324.86874353,-200.03441003,0.3354849608,0.0023162103,0.0017011363,-0.6872256389,TB
0.1724509578,0.3603729047,0.3327464199,0.0972759251,324.8552568,-200.02385631,0.3354956433,0.0023168716,0.0017011376,-0.6872357626,TB
0.1724763109,0.3604410567,0.3327534041,0.0973079148,324.84507017,-200.01581445,0.3355036596,0.0023173685,0.0017011386,-0.687242927,TB
0.1724858188,0.3604583115,0.3327560233,0.0973111136,324.84125421,-200.012793,0.3355066655,0.0023175549,0.001701139,-0.6872455919,TB
0.1725000816,0.3604764282,0.332759951,0.0972845768,324.83549282,-200.0082266,0.3355111724,0.0023178344,0.0017011396,-0.6872496179,TB
0.172521479,0.3605185813,0.3327658421,0.0972716558,324.82677454,-200.00129504,0.3355179311,0.0023182537,0.0017011404,-0.6872555212,TB
0.1725535841,0.3605953157,0.3327746777,0.0972545478,324.81349378,-199.99064293,0.335528061,0.0023188826,0.0017011416,-0.687263838,TB
0.1726017606,0.3606896146,0.3327879218,0.0971885346,324.79303435,-199.97397474,0.3355432175,0.0023198245,0.0017011435,-0.6872750221,TB
0.1726740863,0.3608831362,0.3328077295,0.0969419917,324.76054377,-199.94651471,0.3355657415,0.0023212239,0.0017011464,-0.687287255,TB
0.1727102815,0.3611111843,0.3328176155,0.0968111806,324.74377155,-199.93175638,0.3355769024,0.0023219199,0.0017011478,-0.6872909783,TB
0.1727465161,0.3613486391,0.3328274587,0.0964450439,324.72589105,-199.91523554,0.3355879136,0.0023226096,0.0017011492,-0.687291543,TB
0.1727828215,0.3617847401,0.3328372416,0.0959280945,324.70618353,-199.89566565,0.3355986912,0.0023232907,0.0017011507,-0.6872865218,TB
0.1728010015,0.3621284578,0.3328420892,0.0951040045,324.69576559,-199.88475522,0.3356039962,0.0023236285,0.0017011515,-0.6872819443,TB
0,0,9.539871029E-017,9.539871029E-014,10.451185622,-3.3772887368,4.571211491E-005,4.571211491E-005,0.001697392,-0.3315291693,Tx
0,0,9.5255237435E-017,-1.4346267059E-016,20.904867665,-6.754995975,9.142655778E-005,9.142655778E-005,0.0016974263,-0.3315076085,Tx
0,0,9.3917301115E-017,-8.9194019602E-016,36.589347334,-11.823250234,0.000160002,0.000160002,0.0016974778,-0.3315068603,Tx
0,0,9.3917260296E-017,0,60.125437392,-19.4288587,0.0002628741,0.0002628741,0.001697555,-0.3315057443,Tx
0,0,9.3948760599E-017,9.3514862861E-018,95.450663944,-30.844534717,0.0004172024,0.0004172024,0.0016976706,-0.331504076,Tx
0,0,7.5021876995E-012,1.4818950619E-009,148.48598409,-47.984398836,0.0006487399,0.0006487399,0.001697844,-0.3315015827,Tx
0,0,1.0852487809E-005,0.0014291332,226.11259445,-73.076471965,0.0009975734,0.0009881761,0.0016980971,-0.3314699987,Tx
0,0,0.0001550691,0.0253219567,260.82104193,-84.173442832,0.001276012,0.0011421356,0.0016982088,-0.3310039009,Tx
0,0,0.0005692632,0.0484835333,280.07942892,-89.605360606,0.0017235406,0.0012216512,0.0016982638,-0.3293170973,Tx
0,0,0.0009067132,0.0526671277,289.18048589,-91.802435887,0.0020675965,0.0012565634,0.0016982855,-0.3276825018,Tx
0,0,0.0014295903,0.0544049494,296.90147427,-93.381070358,0.0025919681,0.0012851537,0.0016983018,-0.3254807071,Tx
0,0,0.0022204144,0.0548563537,303.5973713,-94.612353588,0.003386038,0.0013093995,0.0016983151,-0.3230941252,Tx
0,0,0.0034104236,0.0550308147,309.609558,-95.681920923,0.0045825483,0.0013310212,0.001698328,-0.3207727405,Tx
0,0,0.0045982456,0.0549297415,314.57975588,-96.681645845,0.0057799787,0.001348699,0.0016983379,-0.3192379147,Tx
0,0,0.0057871127,0.0549780779,318.43138154,-97.473358547,0.0069778949,0.0013624789,0.0016983458,-0.3181393345,Tx
0,0,0.0069766474,0.0550089643,321.58123106,-98.133297778,0.0081758922,0.0013738571,0.0016983523,-0.3173081211,Tx
0,0,0.0087634131,0.055084739,324.74069489,-98.742738368,0.0099726769,0.0013864688,0.0016983635,-0.3163492544,Tx
0,0,0.010548714,0.0550397702,328.05100855,-99.471147573,0.0117691696,0.0013987842,0.0016983707,-0.3156254841,Tx
0,0,0.0123350668,0.055072222,330.82100688,-100.07673483,0.0135656243,0.0014092092,0.0016983767,-0.3150150227,Tx
0,0,0.0141225553,0.0551072511,333.17991418,-100.5877031,0.0153623026,0.0014181722,0.0016983818,-0.3144831911,Tx
0,0,0.0159111991,0.0551428931,335.22258254,-101.02457354,0.0171593745,0.0014259868,0.0016983862,-0.3140068849,Tx
0,0,0.0177009917,0.0551783328,337.0163373,-101.40239908,0.0189569579,0.00143288,0.0016983899,-0.3135709504,Tx
0,0,0.0194919066,0.0552129566,338.60986666,-101.73247717,0.02075513,0.0014390186,0.0016983932,-0.3131658999,Tx
0,0,0.0212839028,0.0552463225,340.03953867,-102.02350643,0.022553936,0.0014445293,0.0016983961,-0.3127858585,Tx
